category,text,label
not relevant,Tori Amos - Crucify (Official Music Video) https://youtu.be/9ipCKIxdHTs  via @YouTube.  Lolz,0
not relevant,A live music venue/event. I don’t even care who’s performing as long as it’s loud.,0
not relevant,Spotify was the worst thing to happen to music. Like typical subscriptions it snuck in promising the world and now it robs artists of revenue. Forces engagement and has dramatically altered music creation. And now apparently artists are lazy https://exclaim.ca/music/article/spotify_ceo_daniel_ek_says_artists_cant_record_music_every_three_or_four_years_and_think_thats_going_to_be_enough?utm_source=facebookpage&utm_medium=referral&utm_campaign=fbpwall …,0
not relevant,"*picks up AK47*
It's time for a crusade 
*epic music plays*
There's some a holes to be eliminated 
*every anime opening in existence starts playing*
And they are racist 
*goku starts screaming*
*cocks gun*
Let's do this 
*jumps up and transformed into a fighter jet*
*Zooms away*",0
not relevant,Whoever does the music for @UmbrellaAcad deserves a raise.,0
not relevant,noacyde why does my older sister have such godo music taste wtf ... 😕,0
not relevant,@robbieferreiraa do you have anyone specific that makes music for your videos? (:,0
not relevant,I ain’t even mad @ the female who did me wrong because It made me Create these fire ass songs 🔥 Everything happen for a reason 💯 .. New music otw 🖤🥴,0
not relevant,sour diesel was the best music video pic.twitter.com/Wbbdla7oZU,0
not relevant,"Check out Monotone (Instrumental) by Blenderhead on Amazon Music Check out Monotone (Instrumental) by Blenderhead on Amazon Music
https://music.amazon.com/albums/B0017E3A5U?trackAsin=B0017E6QI8&ref=dm_sh_feH9aqZQ2GhXnn5mswkR3GB2r …",0
not relevant,How to learn music theory: https://twitter.com/TheGodDamnDM/status/1269285016099368961 …,0
not relevant,Fun Fact: The Music Bugle name/color scheme is partially inspired by Spider-Man/The Daily Bugle. #SpiderManDay,0
not relevant,”Things I Thought Were Mine” by @alfietempleman now on WONKedition’s playlist. Check it out: https://wonkedition.se/english/pages/tunes.html … #Spotify #Playlists #Music #MusicTips #NowPlaying #News #Teens #YA #Youth,0
not relevant,Players listening to music manually will no longer be interrupted on balloon trips.,0
not relevant,"Good morning! Mutuals comment kayo, i just wanna introduce y'all to benben music uwu. 👉👈 https://twitter.com/alter_edge/status/1289582185528217600 …",0
not relevant,"https://youtu.be/jAQQ1Vlk1nE 
Great singers music never dies!",0
not relevant,Esteban gabriel need to come out with some new music.,0
not relevant,"Again, you need to go back to your core, which isn't music  BTW. Your music sucks. Go back to re-runs of life with Kim and other who-the-fuck-cares-reality shit (Like the Trump Family Circus) Just please spare us all and take it off line.",0
not relevant,I’m a blink and reveluv :) Somi is a nice girl but her music just isn’t my taste,0
not relevant,"MoveYaHips Finale
Nicki’s website https://nickiminajqueen.com/products/move-ya-hips-digital-single?variant=32039246528595 …
Asap Ferg’s website https://shop.asapferg.com/product/Y4DDAS08 …
Spotify https://open.spotify.com/track/5esKpsrB3TbGHwFaAjIGMx …
Deezer https://www.deezer.com/us/album/163401702 …
iTunes: http://apple.co/2DmORa2  
Amazon: http://amzn.to/31d71mC  
Google Music: http://bit.ly/3k0yHDP ",0
not relevant,"I say to myself that I will sleep, but I know deep down if I lay down and close my eyes, my brain just gonna keep me up by playing music video starring Piers and the sort so I'm bout to tire myself out by doing some work and bit of games.",0
not relevant,Tom Jones #concert special featuring  .@AlisonKrauss             Alison Krauss getting AXS TV premiere in August - #Music #News - ABC News Radio http://abcnewsradioonline.com/music-news/2020/7/29/tom-jones-concert-special-featuring-alison-krauss-getting-ax.html … via @abcnewsradio,0
not relevant,"Google killing off Google Play Music, the one place I have actually stored music I own and don't rent.",0
not relevant,Such great music. https://twitter.com/GifZelda/status/1291523098144104449 …,0
not relevant,Edmonton teams get thiccer ice and better music playlists. Toronto teams stuck with bouncing pucks and the Watermelon Sugar remix on repeat. 😂 #NHLBubble #NHLPlayoffs,0
not relevant,"You should know Em doesn’t drop music when everyone is awake if he was going to do it, it would be done at 2:30 am while everyone’s asleep 😂",0
not relevant,"frankly it's disgusting to promote yourself under a tweet about someones death. you understand that this is wrong, yet you keep it up. this is serious and nobody is here to listen to your music...",0
not relevant,"Jet black heart
Lie to me
Youngblood
Who do you love
Ghost of you",0
not relevant,"HI ASH❗❗❗❗❗
my birthday is now the 18th and it would be great to get this as a gift! I've been trying to buy for a long time but I never got enough money. Music saved my life!

PLEASE CHOOSE ME!!! 💛482",0
not relevant,You have Apple Music?,0
not relevant,No nigga. Ppl sleep on Master P cus his music not good to them. He paved ways for those artist to be just as successful or more and ppl should show him respect.,0
not relevant,i love rap but sixnine sux ass- not just cuz hes a pedophile  and should be in jail but bc like its just ass music lol,0
not relevant,Maverick City Music - Man of Your Word,0
not relevant,"GUYS, IF YOU LISTEN TO THE THRILL IS GONE THE FISRT 30 SECONDS ON SPOTIFY, AND APPLE MUSIC, You're gonna hear A new teaser of MIDNIGHT SKY
https://music.apple.com/in/album/the-thrill-is-gone-django/1479180454?i=1479180469 …pic.twitter.com/vkWsXRhroL",0
not relevant,f(x) music is so good,0
not relevant,"I will be patient, kind, faithful and true 

To a man who loves music, a man who loves art, respects the spirit world and thinks with his ♥️",0
not relevant,"I don't know, maybe just thankful to them. Show them that i really enjoy their music. Appreciate for the hard work.",0
not relevant,normalize saying you like somebody’s music without feeling the need to stan,0
not relevant,"Vibrate at a different frequency. Change what you consume to alter your overall output. whether it’s the food you eat, music you listen to, or the shit you scroll through when you’re on your phone.",0
not relevant,I was in the car with my Mom and was just playing my saved music on shuffle and Or Nah came on and I forgot how awkward The Weeknd’s verse was,0
not relevant,The music is 1 million times better.,0
not relevant,"I got a couple joints on Apple Music and Spotify.. gonna try and get more music on there soon 
https://music.apple.com/us/album/loose-leaf-instrurmentals-ep/1511383847 …",0
not relevant,Like the maybach music chic?,0
not relevant,Being alive in the 80’s seem like it was so lit. The music the drugs 😂 everything lmao it seem like everybody was having fun,0
not relevant,It's cardi not getting paid for any of her music and only being able to stay in offset's house because she's kulture's mother fa me,0
not relevant,Mmmmk gonna have to disagree on one major point. The music in phantom menace is AMAZING. Dual of the Fates? Legendary.,0
not relevant,my taste in music is guitar hero world tour,0
not relevant,If I like yuh.. I gin b dey🤷🏾‍♀️ as I said I gin got my music blazing,0
not relevant,Hey #Toonami faithful! Here's another #playlist made from music shared in our #Discord server. It's a little over an hour long. Please enjoy! https://www.youtube.com/playlist?list=PLzh1eZPOuLT6GRllaqUwxZM0XAW5PWjDM …pic.twitter.com/np2mhlFFJi,0
not relevant,wassup  let's talk music,0
not relevant,"Hi Everyone,Slightly shocked to find there are 1000 of you out there. i know some of you are fellow musicians, and some of you are solely music fans. either way many thanks. Working on new material as ever. Some pretty weird stuff as it happens. Might be a bit of a departure. ...",0
not relevant,"Thanks for the submission! It'll be taken under careful consideration :)
If you're looking for some insane deals on Music Marketing &/or Management feel free to send us a Direct Message! ^MB

https://twitter.com/messages/compose?recipient_id=77550851 …",0
not relevant,"SWIPE LEFT⬅️ New INDIE MUSIC ALERT‼️ The 2nd Edition of “Indie Artist Spotlight” show hosted by yours truly @iamrhawkins This Wednesday August 5th, 8:30pm EST. I will be interviewing and showcasing music of these… https://www.instagram.com/p/CDckyzyJSmi/?igshid=zqh9f38jpam1 …",0
not relevant,ma’am taylor swift is THE music industry https://twitter.com/billboardcharts/status/1290339377231659008 …,0
not relevant,"Hell yeah thanks man! Yeah I’ve been making these knowing where to cut and loop keeping the original adaptive music system in mind.

Basically 3 parts, you’ve got the exploration (A), combat (B) then combat fanfare (B’)",0
not relevant,Haha does he yeah? It’s always the gingers with boss taste in music. Steve Davis is into his tunes,0
not relevant,W ITS ON APPLE MUSIC,0
not relevant,mental health I expect will want to reserve some rights over suggestive reactions to normal flip expressions that sex is no embarassment which are the property of guitar music in general...model is that my brother who strong armed the Police state aside may consume a VB carton,0
not relevant,@kanyewest stop this madness you are just hurting the country. Stick to your music and mend your family. This is stupid,0
not relevant,"Out of curiosity, if I were to start a stream on Monday nights of me creating new music, would anyone be interested in watching that? It's a far cry from gaming, so I don't want to just take the leap if there's not at least a little interest. I would be writing new music for ...",0
not relevant,"i love how people think all these famous and semi famous kids on tik tok are gonna be broke after its gone but u dont realize they the next generation of rappers who were always ""inspired to make music"" and ""it was always the goal""",0
not relevant,"ok, who's making the mashup?? !",0
not relevant,when they have good music taste>>>>>>>>>,0
not relevant,"Finally a Youtube Reaction for JB / Def. feat Junny JUST STAY 🌊🔥🤘 hope more ppl can suggest #Øffshore songs so more people can appreciate their great music 🙏🌴

Live Reactions!!! https://youtu.be/ZXXm8K9WDY4?t=4070 …
#JB #Jaebeom #Def #재범 @GOT7Official #GOT7 #갓세븐",0
not relevant,@thekatyjayne what kind music do you like to listen to?,0
not relevant,I’m traumatized from Michael Jackson I used to have nightmares of him trying to rape me as a child He was literally my worse nightmare but yet I couldn’t stop myself from watching his music videos hehe,0
not relevant,SITUATION 47 - melodywhore & Sapphira Vee Interview Xris SMack! - DARK ELECTRONIC MUSIC NOW!! https://www.pscp.tv/w/cfdK-TF4TlFhWWdxUHJxUWJ8MU1ueG5kbnJuQndHTwBEpjjyVQpu4LyG8AHKpJgOtvt31-uOr4lE_4mIPNSR …,0
not relevant,agree !! the concept was so ahead of its time yet it really works so well in the way we get the best music possible,0
not relevant,wait how can you Stan a group and not like their music what the-,0
not relevant,Both make completely different music but I see why you made the comparison,0
not relevant,i wish i had friends like andy.. all his dawgs retweet his music,0
not relevant,"On Friday I knew nothing about it.
On Saturday I had my required software installed and I tried a few things and watched a few videos.
On Sunday end of the day I have this as a result. 
Hope someone like it! 
https://www.youtube.com/watch?v=6JoAMHFa9QI …
#music #musicvideo #inspiration",0
not relevant,#BTSfact BTS performed at the 2017 American Music Awards which was their first ever TV performance in the United States.,0
not relevant,People stay not liking/retweeting my music but wait til I get on a song with Tupac and Big y’all gone fw me then 💯,0
not relevant,WickedDJs just went live on @Twitch! https://twitch.tv/wickeddjs  @djdeecleveland @rockstardjtre #EDM #TuneIn #stream #live #video #twitch #twitchstreamers #music #nowplaying,0
not relevant,". the BAD brand 
.
.

▪Sports ▪Fitness ▪ Athletics ▪ Couture • Fashion • Fragrance ▪Dance▪Music ▪Tattoo ▪Photo▪Films
▪Global Shop http://www.ScrewYou.Biz  🌍

.
. be a BAD Stockist - Get in Touch for  wholesale. 

. be a BAD… https://www.instagram.com/p/CDsBj_xj-QS/?igshid=1sbrzh4hbbq92 …",0
not relevant,I'm sending out loops. Who wants to make some dope music? 🔥🔥🔥,0
not relevant,New music alert in the city,0
not relevant,Music Discovery|Free Music Downloads|Free Music Streaming http://ow.ly/9qZN30r3vQT ,0
not relevant,https://m.youtube.com/channel/UCKmPgUgY-DjV4Y3YD1w0vWA … Please subscribe and show us some support!! Trying to start a fun channel you won’t be disappointed with topics on different things with a twist 🙏🏾 Very much appreciated please retweet! #Youtube #Starters #Support #Bestfriends #Gamers #Anime #Music #Movies,0
not relevant,WHRW In Between - Top of the Hour: Robot Picks the Music,0
not relevant,Yes I'm ready for clown music 😀,0
not relevant,u touchin hearts wit your music bro. thank u @shinlonered,0
not relevant,ALISON BALSOM - Sound the Trumpet (Royal Music of Purcell & Handel) https://youtu.be/Wa2vzx-aNrw  a través de @YouTube,0
not relevant,i miss his laugh sm hhhh music 2 my ears,0
not relevant,@PrettyLights When can we have some new music?! 😭😭😭,0
not relevant,my self-esteem with music jumps so much like one day i feel very confident about it and myself and the next day i just wanna quit,0
not relevant,Stupid phone. So what was the purpose of me losing my Music app😭.. now I have to redownload my music 🙃,0
not relevant,"Pay us to help with the following assignments

Supply chain management
Latin American
Mass communication
Legal studies
Nursing administration
Qualitative & quantitative methods
Music history
Human nutrition education
Higher 
Business operation

Call/WhatsApp  +1(289)-901-5751 pic.twitter.com/8bmIN8ovfY",0
not relevant,"Damn, I miss live music so much.",0
not relevant,Country music doesn't use the B or F words enough to please big M.,0
not relevant,Sum bout house music out in the cut,0
not relevant,"Guys, you really should try the @incredibox_ music app! https://www.incredibox.com/  #musicApp #beatbox #pumpItUp",0
not relevant,if keyaki did songs with traditional japanese music >>>>>,0
not relevant,Anyone got links to his music ?,0
not relevant,"The Rebel Black Dot Song o' the Day: SKAugust 
Reel Big Fish @ReelBigFish 
""P.S. I Hate You""
#ska #music
https://rebelblackdot.blogspot.com/2020/08/the-rebel-black-dot-song-o-day-skaugust_8.html?spref=tw …",0
not relevant,"Current view #wasted
Yarden music exceptional pic.twitter.com/jyuvobFbVF",0
not relevant,It’s the fact that this song isn’t even that explicit like did y’all forget about all the music Trina and Lil Kim put out https://twitter.com/owillis/status/1292156311275282432 …,0
not relevant,"Does anyone listen to background music while reading papers or is it just me?

What are some background sounds you listen to? 

#phdchat #phdlife #AcademicTwitter #AcademicChatter @AcademicChatter",0
not relevant,I felt so haram as a kid watching the “strangers” music video by Hilary duff LMAOO,0
not relevant,YEAH ITS SO FUCKING BAD and the amount of fucking thirst alastor gets when HES one of the big facilitators of that (and. lowkey sexually harasses Vag during a music number...) is. horrid,0
not relevant,I think the reason why people listen to music so much is because they are desperate to hear the words they're afraid to say.,0
not relevant,Music is amazing,0
not relevant,When I listen to music it's mainly when I'm stoned and I need that singalong release every now and again to get through all this shit in the world..,0
not relevant,greatest games EA ever attached their names too. Music is halo level,0
not relevant,im grateful for humanity whenever music gives me goosebumps,0
not relevant,The pi in a cassette is a move,0
not relevant,i hate when im connected to the bluetooth in my car and accidentally click on a video and stop the music,0
not relevant,How tf is it his fault ppl looked for music he didn't even promote and shit on it for no reason at all. Quit gatekeeping. This is so fucking stupid,0
not relevant,I didnt focus on the music,0
not relevant,HAHAHAHAH ME TOO I HOPE THE NEW MUSIC IS DON TOLIVER 👀👀👀,0
not relevant,don’t base music off of what the masses like to hear. focus on yourself and what you enjoy. fuck radio and number one. all that does is ruin music anyway.,0
not relevant,"Chyle I don’t care about radio tbh, I care about music that makes me dance and turn it up when I’m driving",0
not relevant,We r not talking about celebrities who like rosalia. The debate is why the people ( with actually good taste in music) don’t like Rosalia. So y’all Rosalia conquistador fans can listen to her boring ass music & admire her trashy Wtf I won’t wear that eww wannabe style all u want,0
not relevant,"You ain’t gotta be in your feeling to listen to r&b, good music is good music",0
not relevant,I see it on none of my TV Stations!!i My Friday night will be listening to music and reading about it. Thank you!,0
not relevant,If this doesn’t win a Grammy I’m calling the music police,0
not relevant,first time i listened to them i was like wtf and the second time i found them good???? like wtf??? their music is good,0
not relevant,The visuals! The music! Just truly iconic. https://twitter.com/mahoumoreno/status/1291796035778551809 …,0
not relevant,I didnt listen to her music sm maybe one song once or twice and ugh. Disappointed. https://twitter.com/black__lioness/status/1291605113828597762 …,0
not relevant,"oh jfc.......... so hard. Zelda has some of my faves, but other than that Ace Attorney, old school megaman, castlevania, mario, but tales games have good music. THe world ends with you.  etc etc persona 5",0
not relevant,Album rollout(music videos teasers merchandise tour) The Muisc its self and then how much I personally enjoyed it,0
not relevant,I love the song and music vid 🔥,0
not relevant,".@repstephmurphy Independent musicians, agents, managers, event staff & touring crew call on Congress to provide relief to small US businesses by including #RESTART Act on next pandemic relief bill.  LAST CHANCE to provide urgent support for the live music industry!",0
not relevant,"HI ASH❗
I really want to win this giveaway because it would be a dream come true, I've always been passionate about vinyl and related things, I have some here at home but I don't have the player yet =/
Music is everything to me, it saves my life!
Please choose me!!!!!!!444",0
not relevant,kissing youuuuu,0
not relevant,I’m sick of these trash rappers using certain celebs in their songs for shock value to get attention for their music. If you want attention for your music make a fire track & get it promoted. Da baby & his one long song making ass need to fall in line.,0
not relevant,Ill never fully get people who put music out for anyone to listen to and get mad when that happens https://twitter.com/gupimusic/status/1290690957764177920 …,0
not relevant,[music video]: Jack White – Lazaretto – We All Want Someone To Shout For https://weallwantsomeone.org/?p=50043  via  🤍🖤💛,0
not relevant,"“If we helped your dream and your life a bit by our existence, our music, our performance, our pictures or videos, even if it’s not big, if we could reduce your pain from 100 to 99, 98 or 97, that makes our existence worthy” -Namjoon #MTVHottest BTS @BTS_twt",0
not relevant,"Engine OS 1.5 has just been released. Update info here: https://www.youtube.com/watch?v=dJcIU8TOFO4 … Denon DJ player can now stream music from Soundcloud and Beatport, have best-in-class track BPM analysis, and a load of other really useful workflow improvements.",0
not relevant,He listens to 100gecs not music,0
not relevant,You are awesome but yeah I agree music is awesome as well,0
not relevant,"Most of the tracks were really influential to pop music at the time (and a lot of elements of early hyper pop were present on that album too) 

Idk how you could find it worse than Prism or Witness",0
not relevant,Maybe you should stop making music too,0
not relevant,"Hey uh who the fuck came up with naming conventions for classical music?

How the hell am I supposed to bump to “Sonata #9 Op52 Movement #3 in c7#5 On a Colder Than Average Tuesday Night in February”

Someone go back through Spotify and name that shit over again please & thankyou",0
not relevant,"@Saturn_Heart_ Your song is up. LIKE THAT by DOJA CAT FT GUCCI MANE is playing next on KiSS RADiO! Wake the Fun Up - and Make The Music Pop with Kevin & Sonia, weekday mornings on KiSS RADiO.  
 Unsubscribe at http://ftur.io/5cNzbn .",0
not relevant,I hate missing the music.,0
not relevant,"Long-time Grand Forks teacher resigns music position, citing uncertainty brought on by pandemic https://trib.al/UbGn0eR ",0
not relevant,Wtf man. His music was fire,0
not relevant,"HI ASH❗
I really want to win this giveaway because it would be a dream come true, I've always been passionate about vinyl and related things, I have some here at home but I don't have the player yet =/
Music is everything to me, it saves my life!
Please choose me!!!!!!!443",0
not relevant,i didn't put any music on when i got in the car and the first two songs that played were bye bye baby and mariposa... taste😌,0
not relevant,"If ur music is good, language is no barrier https://twitter.com/nuno_zigi/status/1291040021118672897 …",0
not relevant,The app is called FYM and it looks like it will transfer music from any of your streaming apps to a new one so you don't lose your playlists. It took all my Play music and moved it to Spotify.,0
not relevant,"I am the GM that tries to have a whole slew of background music and audio for my games. I find it REALLY enhances my games and gets players more involved. 

@BattleBards and @platemailgames have excellent tracks available and a nicely setup UI.",0
not relevant,"seven. I love all of Taylor's albums but folklore is on a whole new level, her older music can't even compete",0
not relevant,inject Skyrim ambient music into my bloodstream,0
not relevant,So would it be weird for someone like me who makes heavy music to want to make weird vibey music from time to time?,0
not relevant,You and your daughter got sum music together? #AskBrandy,0
not relevant,"It really is, it just kind of slips under everyone's radar, but I really hope that changes soon since the music is soooo gooood",0
not relevant,Insert Jaws music here ....,0
not relevant,"#2020MovingComing ⏳🎤🎥

Subscribe To My YouTube Channel & Turn On Post Notifications✅
https://m.youtube.com/channel/UC1Wd5nCol8gQntLKmX-evPw …
Music Video Soon Out Stay Tuned, Subscribe& You Wont Regret it I Promise🤞🏽🖤 pic.twitter.com/08MSB1kUSZ",0
not relevant,HELLO REMEMBER SOMEONE MADE AN EDIT OF WHAT THE GOLDEN MUSIC VIDEO COULD LOOK LIKE BRING IT BACK AND LETS MANIFEST,0
not relevant,how can i access that music? is there a place to buy it? 😂😂💙,0
not relevant,Wine and music knocks the headaches right on out though 🥂🎶,0
not relevant,View and married to the music https://twitter.com/ohmyluvie/status/1278021835620339713 …,0
not relevant,"Sean Doolittle arrives to ""Chalkdust Torture"" by Phish   new walk-up music for #63 #Nats",0
not relevant,"I kinda don’t agree with this that’s like saying you don’t want Nicki doing anything other than music. Like her Mac line or even collab with things other than music. Or even one day having her own gym clothing, or wig business idc tell me if I’m wrong",0
not relevant,"Watching #HadrianWatchParty and loving it! Thank you to @CanadianOpera for hosting this event! Being in SK we miss out on so much exciting new music, and it so wonderful to be able to hear it now!",0
not relevant,"please dont take this the wrong way i dont think i worded it properly sigh but yall know what ive noticed is that ive seen way more people tweet ""unpopular opinions"" about why zayn left than ive seen people actually talking about his music like literally i saw the same",0
not relevant,"okay, I'm go away..
if you need it...
sorry for everything
sorry for me
sorry...",0
not relevant,"Gealdýr (Nordic folk - Netherlands) released a beautiful music video for the new single, Yggdrasill.

https://mythologica.com.br/en/news/gealdyr-unveils-video-yggdrasill/ …",0
not relevant,"tbh hi gorgeous 😌 we are not worthy of your beauty i swear, AND you have bombass music taste? the gods really blessed us with you, huh?",0
not relevant,"""Gun Music"" - Talib Kweli:
Now, If I'm out of town my crew take of your bodies the more the merrier
Point and spray the area
Niggas is quick to bury you
Punk niggas feel inferior
Guns make us superior
Co Coi Coi Clak Clak Clak Clak Clak
Gun man music never take shot back (oh!)",0
not relevant,"Glad I never listened to any of her music, such baseless and idiotic statements and literally finding excuses to be triggered. Ffs. https://twitter.com/mxmtoon/status/1292850807013023751 …",0
not relevant,"Xtra - Na God - Xtra – Na God Xtra beatz is a Music Producer, Sound Engineer, Music instructor, Song Writer and a Singer. Born Dennis Ekwere, he has been within the music ministry for about Seventeen years now. Xtra as he is fondly called by... https://tmblr.co/ZBC-AaYmOhxp4i00 …",0
not relevant,"Celebrate Diversity, Culture, Race and Humor (music) #COVID19
#AllLivesMatters #BLM #diversity #RaceCard #MusicIsLife #music
#comedy #indiefilms #shortfilm
#love #Unity2020 #unity #TheTalk
#racism #EndRacism #USA #LGBTQ #BlackLivesMatterhttps://youtu.be/9NDeeGP-2Vg ",0
not relevant,#NowPlaying Sounds of Imani New Music Promo by Sounds of Imani New Music Promo9  http://listen.samcloud.com/w/105540/Right-Now-Praizz-Radio …,0
not relevant,"#NewViews! 😎🗻👀
NEW Music Visual on the way!
Anticipate The Arrival!
Til then, be sure to visit Spotify to experience My Latest & Greatest!
#TrueSavages! #NOcosignNeeded!
#ByOrderOf MiKE OH!O™ @NOcosignMiKEpic.twitter.com/xeiBf55gC2",0
not relevant,i like music with violins and pianos they keep me calm,0
not relevant,Young M.A hasn’t dropped any music in awhile. I hope big bro not pregnant,0
not relevant,"🎶 Ain’t nobody free
Til everyone of us is equal
Everybody gotta rise up
Everybody gotta stand up

#WelshlyArms #music #MusicMonday",0
not relevant,"Realm
Endless War
#realm #endlesswar #vinil #vinyl #vinylcollection #vinylcollector #record #recordcollection #recordcollector #lpcollection #lp #lpcollector #instavinil #instamusic #instarock #rock #musica #music… https://www.instagram.com/p/CDumWedJ2H1/?igshid=m807zt7mkl5f …",0
not relevant,"Right, but if objectivity didn’t exist, then the idea of how music is composed couldn’t be taught in school",0
not relevant,"Finally, is this the Mrs Leete who inspires your romantic music choices?  If yes, awesome.  If no, your still lucky",0
not relevant,"""Only real music is gona last, all that other BS is here today and gone tomorrow"" -",0
not relevant,"I understand the frustration of artists. I’ve listened to more new music in the last five years than I did in my 20s, and I ran a live music venue. I’ve bought books 5 or 6 times cause they have got lost or lent but I can take my whole digital library on holiday",0
not relevant,hey i’m debuting my station on Stationhead at 8:30 PM EDT which is dedicated to helping streams with Selena’s music 🥺 not to sound annoying but spread the word if possible! the premiere is pinned on my page.,0
not relevant,"Exactly my point, just like when pitchers were throwing spit balls, batters using pine tar, runners on 2nd trying to relay the pitch location. There will always be some form of cheating in sports. The Astros just took it another level",0
not relevant,I'm watching Brewers Live Pregame Show followed by the Milwaukee Brewers against the Chicago White Sox on FOX Sports Wisconsin today. #ThisIsMyCrew,0
not relevant,This offense is so fun to watch,0
not relevant,"Weaklings! What an embarrassing display. Sports are supposed to distract from political turmoil. I’ll say it again, kneeling is a sign of weakness.",0
not relevant,"Spurs vs. 76ers -7, O/U 227.5

62% of spread bets are backing the Spurs, while 91 % of moneyline bets are on the Sixers, per @ScoresOdds.pic.twitter.com/VBH1G4ZjNB",0
not relevant,LEGEND!!!!!!!!!!!https://twitter.com/murrminks/status/1290435766485684230 …,0
not relevant,"Doug Marrone on the spirits of Gardner Minshew after being placed on the COVID list:

“I feel his spirits are great, and I think he will be available soon. You can ask him more about that.”",0
not relevant,was never quite the same after the ankle injury he suffered right before St. Joe's game in Feb of his senior year. Did a heckuva job sticking in the league so long,0
not relevant,I was starting to wonder if I even missed sports and then I found this podcast and MAN I MISS SPORTSSSS pic.twitter.com/oeoyY61sbg,0
not relevant,The modern day Democrat Party is the closest thing to facism.  Study your history!,0
not relevant,Someone give me the BEST case scenario?,0
not relevant,"June birthday. My parents made a huge mistake not putting me in the grade above. 18 is too damn old for an entire year of high school. By that age kids are getting bored with sports, hometown, school. There’s a minor advantage for sports until middle school but it vanishes.",0
not relevant,What part of “Women’s Sports” don’t you understand?  Men shouldn’t step in and take the trophies and accolades genuine girls worked and sacrificed for.,0
not relevant,"As the world awaits a coronavirus vaccine in anticipation of returning to a ""normal life,"" scientists are still seeking funding to find the most effective ways to treat the virus with existing drugs.
@KCBSRadio #KCBSRadiohttps://kcbsradio.radio.com/articles/millions-still-needed-in-covid-19-treatment-research …",0
not relevant,Ohtani and Siroka hurt. How many more pitchers will be out for this season ?  What a waste of time.,0
not relevant,"And I’m too busy whining about kneeling sports team, and wearing a mask...",0
not relevant,my fanfic is progressive it has a black wizard named johnson wilson in it. he will date the white female lead for like a week and then become a cop. hes good at sports.,0
not relevant,"Growing up during the height of The Cold War, the mere fact that a VP candidate has to say this makes me realize that we are never going to succeed as a two-party state ever again.",0
not relevant,The Sixers and Flyers couldn't be more different right now organizationally.  Thanks for the reminder of sports being fun today Fly Guys.,0
not relevant,Good #PittsburghCourier legacy in this thread...https://twitter.com/Anikadrawls/status/1289703647144628225 …,0
not relevant,Judge just destroyed that ball! @TheJudge44,0
not relevant,Does Hughson know he can go get a haircut now? 😬,0
not relevant,CHI-TOWN Sports! pic.twitter.com/1kQkmi0ir3,0
not relevant,"Random throwback video! Remember this Damon Jones playoff game-winner, cold off the bench??? WATCH HERE:https://clesportstalk.com/video-damon-jones-series-winner/ …",0
not relevant,A group of Pac-12 football players on Sunday threatened to opt out of the coming season unless its concerns about competing during the COVID-19 pandemic and other racial and economic issues in college sports are addressed. https://rvrbndr.co/J2646W ,0
not relevant,Is Maz back giving partial scores? Not a sports podcast.,0
not relevant,"Eh. Look, I've had an invisible third in a relationship. It sucked. But I swear to bob, if he was a sports head, I'd have prayed for that invisible third to be there so he could talk about the sportsball.",0
not relevant,AC/DC and it’s not even close,0
not relevant,Shoot shoot shoot shoot 🏀 @ Strings Sports Brewery https://www.instagram.com/p/CDZ__-xjFgksYY2gzXqjhF_RRbGUxFexaiSPFg0/?igshid=zd537ou3xtts …,0
not relevant,All Rise! The Judge Is In Session!!!!!,0
not relevant,Archiv: Sneaker-Sommerhit: adidas ZX Flux Weave Packhttps://www.sports-insider.de/?p=10064&utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost …,0
not relevant,"God, counts",0
not relevant,"FIRST LOT OF THE NIGHT! Donruss Optic Shock. $3 per top row, $1 per for bottom @HobbyConnector @Hobby_Connectpic.twitter.com/clPjnp2BUV",0
not relevant,Unfortunately,0
not relevant,Coming up after this short break!https://twitter.com/SoSportsCentral/status/1289991401468354561 …,0
not relevant,Multiple people have been  arrested for breathing/coughing on people during the pandemic. It is considered assault.,0
not relevant,"200 things in your body are affected by lowering your T, not a single one of these 200 changes to the functions of your are performance enhancing in sports.",0
not relevant,Bunt tweets coming in 3-2-1....,0
not relevant,Just read your story on the BBC Sport website. Wow. Moving story. Well done you,0
not relevant,I personally tend to conceptualize the place of women's sports as giving room for underrepresented and historically marginalized athletes. In an ideal world there are no gendered sports competitions imo,0
not relevant,Here we go again continuing the formal dress code at Marquee Sports. Ugh Ugh Ugh,0
not relevant,"@JCPS_NC, allowing sports to begin workouts and not allowing band/guard students to meet in person is unacceptable.   Band and guard students can 100% practice social distancing, I can’t see how football can do the same.",0
not relevant,"Oh man the reaction from the Clippers announcers was great. They sounded like they became fans in that moment 😂

(Clippers feed unfortunately the only one that worked for me)",0
not relevant,I love my sports but I’m done too,0
not relevant,Sports facility operators urge the government to reopen venues https://www.scmp.com/sport/hong-kong/article/3096018/sports-facility-operators-urge-government-reopen-their-venues?utm_source=Twitter&utm_medium=share_widget&utm_campaign=3096018 … via @scmpnews,0
not relevant,I'm sitting here thinking I can't wait. But I know damn well if sports are on I won't watch for weeks later just like umbrella academy https://twitter.com/primevideo/status/1290722449848324097 …,0
